red,green,blue,Y,cblue,cred,class
149.750725,145.604179,131.686127,145.257338326,123.313873,105.24927500000001,0
189.820391,165.180548,149.023589,170.705967731,105.97641100000001,65.179609,0
194.729099,175.423159,158.636267,179.28192937199998,96.363733,60.27090100000001,0
144.44843,141.813781,128.630782,141.09867916500002,126.36921799999999,110.55157,0
174.15112,161.34681,145.490325,163.3676594,109.50967499999999,80.84888000000001,0
156.781162,146.9699,133.248464,148.33922363399998,121.75153599999999,98.218838,0
176.53591,162.135882,148.615353,164.90015006599998,106.384647,78.46409,0
177.873211,157.030361,136.882394,160.96550491199997,118.117606,77.126789,0
121.817071,122.27149,122.05813,122.11129567899998,132.94187,133.182929,0
166.508384,163.238043,163.284748,164.221199329,91.71525199999999,88.491616,0
119.759782,120.160326,119.696492,119.98768626799999,135.303508,135.240218,0
105.60103,105.840487,103.191125,105.46686208899999,151.808875,149.39897000000002,0
160.029155,152.975075,139.324063,153.528029552,115.675937,94.970845,0
180.762878,169.654743,154.480713,171.246235945,100.51928699999999,74.237122,0
170.131291,160.252119,146.545822,161.64347357,108.45417800000001,84.868709,0
186.607165,176.090063,160.271126,177.43131768,94.72887399999999,68.39283499999999,0
181.721853,168.206892,153.926149,170.61986063700002,101.07385099999999,73.27814699999999,0
179.448091,168.686876,154.494301,170.286525735,100.50569899999999,75.551909,0
162.686586,151.449087,135.334306,152.972014167,119.665694,92.313414,0
182.167811,170.391852,153.249294,171.958612129,101.75070600000001,72.832189,0
186.902893,172.56304,154.877091,174.834457861,100.12290899999999,68.097107,0
180.643388,163.922857,149.480211,167.27583412499996,105.519789,74.35661200000001,0
163.976698,148.861148,134.772968,151.77464492999997,120.22703200000001,91.023302,0
174.113297,156.595014,141.235544,160.082001037,113.764456,80.88670300000001,0
178.022787,154.394815,135.596657,159.316588616,119.403343,76.977213,0
169.346078,158.617908,145.436785,160.322982808,109.56321500000001,85.653922,0
161.654304,155.125203,143.849051,155.791922871,111.150949,93.345696,0
158.070362,147.087975,135.08416,149.00327380299998,119.91584,96.92963800000001,0
161.721107,146.362618,131.024554,149.20626691500001,123.975446,93.27889300000001,0
173.532663,159.973581,155.39317,163.50557966399998,99.60683,81.46733699999999,0
185.881686,161.442309,141.619618,166.48989594900002,113.380382,69.118314,0
189.57989,171.369808,158.292339,175.32379105200002,96.707661,65.42011,0
182.995666,172.111801,161.896045,174.201480451,93.10395500000001,72.004334,0
182.645637,170.767028,158.975247,172.974469057,96.024753,72.354363,0
173.954771,166.071236,163.979318,168.18993431299998,91.020682,81.045229,0
173.642733,167.500766,166.994055,169.279449079,88.005945,81.35726700000001,0
163.802632,150.187925,135.313039,152.562985389,119.686961,91.19736800000001,0
148.937621,145.662667,135.178326,145.446663372,119.821674,106.06237899999999,0
149.27241,143.526212,131.557902,143.879937862,123.44209799999999,105.72758999999999,0
151.818675,147.152053,134.284968,147.080525288,120.71503200000001,103.18132499999999,0
162.831242,146.161253,129.314585,149.225059559,125.685415,92.168758,0
184.721893,160.008435,142.380661,165.38819270599998,112.619339,70.278107,0
154.786331,138.299173,127.116799,141.95404260599997,127.883201,100.21366900000001,0
156.912723,150.245925,138.359582,150.8842545,116.64041800000001,98.087277,0
165.45721,135.64005,119.757415,142.74476045,135.24258500000002,89.54279,0
149.845703,143.374099,129.989829,143.78330181599998,125.01017100000001,105.15429700000001,0
151.439643,145.11,132.178912,145.528419225,122.821088,103.56035700000001,0
176.938511,164.052784,143.56832,165.570387477,111.43168,78.061489,0
180.56815,171.16109,157.0657,172.36692648,97.93430000000001,74.43185,0
172.854065,154.813181,128.231506,157.17709436599998,126.768494,82.14593500000001,0
189.947077,170.361016,142.55055,173.046855115,112.44945000000001,65.05292299999999,0
168.597306,148.16673,121.562431,151.242582138,133.437569,86.402694,0
176.476366,159.415672,130.65516,161.238121138,124.34484,78.52363399999999,0
181.649943,167.214634,145.426624,169.04695825099998,109.573376,73.35005699999999,0
178.658665,165.804166,147.574671,167.56949877099999,107.425329,76.34133499999999,0
193.323799,169.869667,140.938237,173.584269448,114.06176300000001,61.67620099999999,0
190.707827,174.395919,147.589025,176.217193576,107.41097500000001,64.29217299999999,0
199.019963,172.284276,140.035368,176.601870901,114.964632,55.98003700000001,0
185.641868,169.696648,139.359615,171.005847018,115.64038500000001,69.35813200000001,0
181.339949,164.750925,138.938308,166.768404838,116.061692,73.66005100000001,0
168.677125,153.453057,130.03995,155.33595913399998,124.96005,86.32287500000001,0
162.590436,153.270499,131.054956,153.524588261,123.945044,92.40956399999999,0
161.122508,136.140242,123.950097,142.22026300399997,131.049903,93.87749199999999,0
173.386713,159.112467,142.013165,161.431146126,112.98683500000001,81.61328700000001,0
149.454192,141.844528,141.851689,144.12063389,113.148311,105.545808,0
158.482432,143.195019,135.418295,146.879408951,119.581705,96.51756800000001,0
153.15224,141.376738,136.340595,144.32349279599998,118.65940499999999,101.84776,0
152.890875,140.239704,124.762031,142.25794940699998,130.23796900000002,102.109125,0
151.269535,140.365463,133.837356,142.88157633,121.162644,103.73046500000001,0
143.371833,140.035384,132.340415,140.155755785,122.65958499999999,111.62816699999999,0
139.647714,136.149193,135.962118,137.173924229,119.037882,115.35228599999999,0
164.584537,149.550338,135.157285,152.40475545900003,119.842715,90.41546299999999,0
151.54357,132.604816,115.69207,136.339450402,139.30793,103.45643000000001,0
161.625229,142.436968,122.498693,145.901294689,132.501307,93.37477100000001,0
156.586064,139.640543,126.470077,143.205820655,128.529923,98.413936,0
163.945532,143.922388,122.692802,147.489135252,132.307198,91.05446800000001,0
171.185462,159.060014,148.456407,161.476711754,106.54359299999999,83.814538,0
164.967455,146.298964,125.966586,149.56295171700003,129.033414,90.032545,0
164.187334,151.311427,142.103971,154.111673209,112.896029,90.81266600000001,0
178.461145,163.560213,150.868685,166.568757476,104.131315,76.53885500000001,0
166.578367,154.950172,145.096695,157.303705927,109.90330499999999,88.42163300000001,0
165.326306,144.978979,130.957522,149.464383675,124.04247799999999,89.67369400000001,0
179.671621,163.532927,154.336813,167.31003951,100.663187,75.32837900000001,0
178.211296,161.874959,139.982295,164.263760067,115.017705,76.788704,0
185.516763,165.281199,150.280336,169.62153425399998,104.719664,69.483237,0
177.599318,154.189917,139.844736,159.55397726500001,115.15526399999999,77.40068199999999,0
176.072312,155.529809,137.783582,159.64894751900002,117.216418,78.92768799999999,0
180.654228,156.936969,141.974442,162.322701363,113.02555799999999,74.34577200000001,0
184.407553,162.200882,142.788389,166.627652427,112.211611,70.59244699999999,0
153.181877,133.083379,111.410949,136.622172882,143.58905099999998,101.81812300000001,0
183.4393,169.787235,155.446863,172.23440002700002,99.55313699999999,71.5607,0
158.529702,140.926551,124.932713,144.366595617,130.067287,96.47029800000001,0
170.774213,146.767468,128.959001,151.915319517,126.040999,84.225787,0
164.679001,153.876669,139.796906,155.50147328600002,115.203094,90.320999,0
159.73424,146.945393,133.057929,149.18608735700002,121.942071,95.26576,0
162.953523,148.020044,134.040508,150.891487117,120.95949200000001,92.04647700000001,0
155.725327,136.191217,117.944682,139.9518109,137.055318,99.274673,0
160.053063,145.767449,130.538966,148.302800524,124.46103400000001,94.94693699999999,0
185.138276,168.782422,151.296712,171.67945140599997,103.70328799999999,69.86172400000001,0
158.831589,145.643677,132.785933,148.121079872,122.214067,96.16841099999999,0
155.949997,151.53755,150.300591,152.71585832699998,104.699409,99.050003,0
150.317777,142.800624,139.487155,144.670517281,115.512845,104.682223,0
152.370156,149.86877,149.983691,150.629785408,105.016309,102.62984399999999,0
145.115159,138.681041,136.480866,140.35402233199997,118.51913400000001,109.884841,0
135.292253,140.320512,142.090738,139.018868323,112.90926200000001,119.70774700000001,0
146.498578,146.602782,147.589245,146.68408178599998,107.410755,108.50142199999999,0
144.741466,145.113179,146.09548,145.114019127,108.90451999999999,110.258534,0
159.916393,137.239929,116.53311,141.65961436999999,138.46689,95.083607,0
158.631294,138.734053,117.188078,142.22708690899998,137.81192199999998,96.368706,0
154.321605,137.339716,115.28644,139.903227347,139.71356,100.678395,0
192.139106,173.644943,153.521626,176.880639599,101.478374,62.860894,0
177.500275,169.94869,159.360467,170.999556493,95.639533,77.49972500000001,0
159.354844,146.640926,125.291606,148.008565002,129.708394,95.64515599999999,0
200.602728,173.37489,146.429422,178.44423021,108.57057800000001,54.39727199999999,0
164.550169,148.763228,121.637545,150.39119549699998,133.362455,90.44983099999999,0
157.562963,141.554039,122.620808,144.182318942,132.379192,97.437037,0
171.119223,165.776444,156.991402,166.372440133,98.008598,83.880777,0
157.74148,142.453924,124.261789,144.950999854,130.738211,97.25852,0
163.192756,143.203776,114.653943,145.925800058,140.346057,91.807244,0
172.875739,152.624291,117.311431,154.65380791200002,137.688569,82.12426099999999,0
154.584444,146.156001,133.489249,147.232095729,121.510751,100.41555600000001,0
160.903951,151.066345,138.673449,152.59499904999998,116.326551,94.096049,0
158.836568,146.109507,129.428276,148.013237905,125.57172399999999,96.163432,0
176.564173,145.232551,111.618051,150.768652978,143.38194900000002,78.43582699999999,0
145.42318,134.976921,123.021456,136.737429431,131.978544,109.57682,0
161.68794,150.830041,136.843894,152.48213204299998,118.156106,93.31206,0
163.550155,153.695077,140.664906,155.156305828,114.335094,91.44984500000001,0
159.992927,152.913584,141.35392,153.71250586099998,113.64608000000001,95.00707299999999,0
156.918335,149.723646,138.261935,150.56822295700002,116.738065,98.08166499999999,0
153.60481,149.265594,138.824722,149.37276017599999,116.17527799999999,101.39519000000001,0
190.996256,166.763232,147.350305,171.795832498,107.64969500000001,64.00374400000001,0
157.909795,147.957529,133.706784,149.30867160399998,121.293216,97.090205,0
191.432099,169.722927,150.131884,173.98059052600001,104.86811599999999,63.567901000000006,0
186.659354,164.973704,145.802809,169.27223131999997,109.197191,68.34064599999999,0
170.237191,148.861014,134.429465,153.60729433699998,120.570535,84.762809,0
160.183761,145.806187,132.262353,148.56108455,122.73764700000001,94.816239,0
166.694236,149.619336,134.09542,152.955004676,120.90458000000001,88.30576400000001,0
180.00702,170.706379,159.106319,172.164863819,95.89368099999999,74.99297999999999,0
191.669352,179.307121,167.604696,181.66935161899997,87.39530400000001,63.330648,0
165.715858,149.796761,136.412492,153.03076433699997,118.58750800000001,89.284142,0
161.015658,150.496936,138.514978,152.276090666,116.48502199999999,93.984342,0
182.176387,158.521155,133.917323,162.78923251999998,121.08267699999999,72.823613,0
184.434855,171.730567,152.383298,173.323560446,102.616702,70.565145,0
160.403857,147.189743,132.322119,149.44585394999996,122.67788100000001,94.59614300000001,0
158.138485,148.871825,132.987875,149.83178604,122.012125,96.861515,0
157.060787,148.046297,133.851327,149.12340293,121.148673,97.939213,0
174.214867,148.984747,123.205182,153.58968246999999,131.79481800000002,80.785133,0
156.55921,145.746631,128.755178,147.04256647900002,126.244822,98.44078999999999,0
149.403529,134.882208,115.807476,137.049563531,139.192524,105.59647100000001,0
157.522865,141.965673,121.031785,144.230810176,133.968215,97.477135,0
186.35031,172.779952,153.146495,174.59927494399997,101.85350500000001,68.64968999999999,0
187.448776,174.69483,156.821784,176.47073260999997,98.17821599999999,67.55122399999999,0
173.643895,155.928788,134.444482,158.77639410899997,120.555518,81.35610500000001,0
158.300602,150.388075,138.719073,151.423654345,116.28092699999999,96.699398,0
181.784132,165.126374,144.769351,167.78634302,110.230649,73.215868,0
156.065323,145.380441,131.934149,147.04234343,123.06585100000001,98.934677,0
163.972099,141.654525,118.617047,145.701207134,136.382953,91.02790100000001,0
160.827062,141.803339,121.133886,145.135114535,133.86611399999998,94.17293799999999,0
170.480914,155.849911,136.643791,158.03508321700002,118.356209,84.51908599999999,0
148.925814,127.872403,104.817207,131.539080545,150.182793,106.074186,0
157.178942,139.175199,121.980747,142.59815062899997,133.019253,97.821058,0
150.967632,136.432837,120.168053,138.92455532900001,134.831947,104.03236799999999,0
149.352861,136.187135,117.068627,137.944177162,137.931373,105.64713900000001,0
184.545697,159.595184,135.351164,164.291569107,119.64883599999999,70.45430300000001,0
151.843483,137.079656,119.274879,139.464295695,135.725121,103.15651700000001,0
168.951952,152.439888,132.578121,155.112753698,122.42187899999999,86.048048,0
164.575386,158.895494,146.046891,159.129040966,108.95310900000001,90.42461399999999,0
155.80728,135.146696,116.187452,139.1628568,138.812548,99.19272000000001,0
172.255977,155.752863,134.150107,158.224579902,120.84989300000001,82.744023,0
158.297648,147.151732,127.936681,148.29384507,127.063319,96.70235199999999,0
154.178877,139.880201,128.756629,142.887417916,126.243371,100.821123,0
180.905668,156.380111,129.292989,160.62532063499998,125.707011,74.09433200000001,0
154.797616,145.252057,132.774979,146.68379224900002,122.225021,100.202384,0
173.017392,161.431799,148.504368,163.42216417299997,106.495632,81.982608,0
159.328687,155.651733,152.42068,156.38280220399997,102.57932,95.671313,0
156.48076,149.855222,149.175017,151.75871449200002,105.824983,98.51924,0
156.699259,153.320131,150.622084,154.022912914,104.377916,98.30074099999999,0
157.130728,149.482038,148.300766,151.634331302,106.69923399999999,97.869272,0
155.453584,150.048087,146.164091,151.22155505900002,108.83590899999999,99.546416,0
162.008776,149.590091,132.883436,151.39871914499997,122.11656400000001,92.99122399999999,1
156.749502,138.948045,127.188515,142.930094223,127.811485,98.250498,1
157.466739,145.745951,128.431714,147.27664359399998,126.568286,97.53326100000001,1
165.370566,149.225467,136.253816,152.574083387,118.746184,89.629434,1
158.087568,145.555765,115.379464,145.86267578300001,139.62053600000002,96.912432,1
152.48551,138.780178,117.854928,140.492593768,137.145072,102.51449,1
152.285872,137.651092,114.326001,139.367830846,140.67399899999998,102.71412799999999,1
139.330699,120.372081,112.60688,125.155474868,142.39312,115.66930099999999,1
137.089818,117.554897,115.10082,123.116073601,139.89918,117.91018199999999,1
144.331542,133.717766,126.200324,136.03429663600002,128.799676,110.66845799999999,1
157.444855,136.808955,117.1091,140.73330563,137.8909,97.55514500000001,1
153.413722,138.861579,116.651436,140.680713455,138.348564,101.586278,1
143.437822,135.240303,121.459679,136.12037004500002,133.540321,111.56217799999999,1
152.48832,128.118363,94.851855,131.612598231,160.148145,102.51168000000001,1
154.276253,130.195418,106.359234,134.67826268899998,148.64076599999999,100.723747,1
173.261955,152.31682,126.087796,155.589306629,128.912204,81.738045,1
174.874947,156.724247,133.56411,159.511050682,121.43589,80.12505300000001,1
151.090047,138.86603,120.05066,140.37605890299997,134.94934,103.909953,1
157.535828,139.076913,117.873384,142.17892627900002,137.126616,97.46417199999999,1
151.67339,140.718055,128.829086,142.638357699,126.17091400000001,103.32660999999999,1
158.058032,147.957668,134.854655,149.483933354,120.14534499999999,96.941968,1
154.703213,143.560733,124.654353,144.7370072,130.34564699999999,100.296787,1
151.475694,140.209547,127.579141,142.13825866899998,127.420859,103.524306,1
145.497176,136.600809,120.213156,137.392630291,134.786844,109.502824,1
154.309961,144.001396,124.741701,144.88805170499998,130.258299,100.69003900000001,1
159.459962,136.786945,120.17853,141.672817773,134.82147,95.54003800000001,1
152.989107,140.430319,119.489608,141.798155558,135.510392,102.01089300000001,1
155.459604,144.089886,125.426802,145.361840106,129.573198,99.54039599999999,1
157.541392,141.953688,143.402889,146.77962041,111.59711100000001,97.458608,1
159.180305,142.925504,144.641399,147.98130152899998,110.358601,95.819695,1
156.006917,138.856975,120.543683,141.89709237,134.456317,98.99308300000001,1
145.69942,132.628678,118.993875,134.982462316,136.006125,109.30058,1
146.342881,133.348165,120.082707,135.721322872,134.917293,108.657119,1
160.915756,137.523849,122.232069,142.774766273,132.767931,94.08424400000001,1
174.454601,162.259078,157.976163,165.417287067,97.02383699999999,80.545399,1
150.840385,137.653643,121.243056,139.72567193999998,133.756944,104.159615,1
152.166657,138.395267,123.698286,140.83745677599998,131.301714,102.83334300000001,1
150.939148,136.703871,118.060383,138.834861191,136.939617,104.06085200000001,1
153.680154,141.842837,126.289463,143.609110147,128.710537,101.31984600000001,1
148.629683,135.125769,120.831264,137.533865716,134.168736,106.370317,1
147.039024,133.998459,118.848441,136.170485883,136.15155900000002,107.96097599999999,1
146.264974,131.792975,117.613163,134.503604133,137.386837,108.735026,1
156.45798,141.439739,135.085404,145.20579886899998,119.91459599999999,98.54202000000001,1
158.493724,144.061839,136.778689,147.546693515,118.22131099999999,96.50627600000001,1
155.709767,149.881407,147.126294,151.310003758,107.873706,99.290233,1
166.992191,159.364997,161.724491,161.91451032199998,93.275509,88.00780900000001,1
145.697865,138.344261,130.902399,139.694616328,124.097601,109.30213499999999,1
145.548984,138.13235,128.108726,139.20723042999998,126.89127400000001,109.45101600000001,1
158.599303,148.852846,145.586249,151.39464458499998,109.41375099999999,96.40069700000001,1
157.545544,142.860463,157.587163,148.930146019,97.412837,97.454456,1
144.803351,136.076422,144.869242,139.688155251,110.13075799999999,110.19664900000001,1
150.855654,142.692778,133.862968,144.126879584,121.137032,104.14434600000001,1
160.342896,142.610218,132.031969,146.706368336,122.968031,94.657104,1
175.988336,158.864286,148.486069,162.801260212,106.51393100000001,79.011664,1
173.24814,158.386815,147.372185,161.574683355,107.627815,81.75186,1
150.531149,146.386324,150.280609,148.06957516499997,104.719391,104.468851,1
163.105697,157.002361,156.243325,158.74072836,98.756675,91.89430300000001,1
155.097299,136.38737,113.254661,139.344509945,141.745339,99.90270100000001,1
170.726893,154.021072,146.27977,158.133604051,108.72022999999999,84.27310700000001,1
145.591822,131.894834,109.684194,133.458220452,145.315806,109.40817799999999,1
152.736513,131.570879,106.789061,135.07427631399997,148.210939,102.263487,1
158.335827,136.067817,110.36669,139.79602351199998,144.63331,96.664173,1
176.813618,154.089308,137.378375,158.978830328,117.621625,78.18638200000001,1
162.767858,139.017726,119.244249,143.86483909,135.755751,92.23214200000001,1
155.341105,137.450334,119.478237,140.750855471,135.52176300000002,99.658895,1
165.058781,148.131466,129.717828,151.093578453,125.282172,89.94121899999999,1
154.396111,145.587744,128.85347,146.31373849699997,126.14653000000001,100.60388900000001,1
151.967462,134.874749,109.033547,137.039573159,145.966453,103.03253799999999,1
144.050008,144.261554,134.054435,143.03469017999998,120.94556499999999,110.94999200000001,1
151.387714,143.151463,132.560458,144.406727479,122.43954199999999,103.61228600000001,1
163.100379,141.660219,112.203426,144.712752438,142.79657400000002,91.899621,1
152.693686,144.679046,127.459605,145.112407086,127.540395,102.30631399999999,1
147.262359,134.859737,118.25314,136.67496892,136.74686,107.737641,1
151.244582,142.589336,135.594824,144.37988018599998,119.40517600000001,103.75541799999999,1
149.215108,134.679427,114.719591,136.75017431499998,140.28040900000002,105.78489200000001,1
179.535617,163.160016,141.328806,165.567562759,113.67119400000001,75.464383,1
172.440505,152.823145,129.71035,156.05387701,125.28965,82.559495,1
161.463202,147.804361,130.63916,149.93152154499998,124.36084,93.536798,1
156.332466,144.64228,123.723089,145.75285784,131.27691099999998,98.66753399999999,1
149.828281,145.583367,130.872234,145.175527124,124.12776600000001,105.171719,1
166.081182,151.916733,133.852293,154.09255709099997,121.147707,88.91881799999999,1
159.595893,155.516062,142.324687,155.232114719,112.67531299999999,95.40410700000001,1
163.619997,158.240066,144.913302,158.329414273,110.08669800000001,91.38000299999999,1
162.852653,147.947682,133.253456,150.729126565,121.746544,92.147347,1
162.505015,145.540236,127.645429,148.572696923,127.354571,92.49498500000001,1
150.879284,137.548521,119.651392,139.494146431,135.348608,104.12071599999999,1
152.186468,141.625734,127.994845,143.22947212,127.005155,102.81353200000001,1
147.968554,138.337906,122.774403,139.44323040999998,132.225597,107.03144599999999,1
148.30655,136.702894,119.111809,138.16700345399997,135.888191,106.69345000000001,1
152.035343,135.373116,115.129586,138.047359453,139.87041399999998,102.96465699999999,1
172.002962,158.432375,140.734221,160.472390957,114.26577900000001,82.997038,1
168.180773,155.902143,138.960323,157.64208588999998,116.03967700000001,86.81922700000001,1
163.421905,149.454905,132.213202,151.665483858,122.786798,91.57809499999999,1
161.610124,133.982144,107.37853,139.210098024,147.62147,93.38987599999999,1
169.664748,141.215773,115.555746,146.79677344700002,139.444254,85.335252,1
166.075856,133.700957,105.949652,140.21740303099998,149.05034799999999,88.92414400000001,1
164.432281,155.954888,140.282173,156.70293899700002,114.717827,90.56771900000001,1
166.075856,133.700957,105.949652,140.21740303099998,149.05034799999999,88.92414400000001,1
169.664748,141.215773,115.555746,146.79677344700002,139.444254,85.335252,1
161.610124,133.982144,107.37853,139.210098024,147.62147,93.38987599999999,1
155.235525,140.728572,116.920906,142.352077023,138.079094,99.764475,1
177.232119,155.813932,136.781402,160.048261493,118.21859799999999,77.76788099999999,1
154.440849,144.860838,130.012013,146.03249523899999,124.987987,100.55915100000001,1
174.480311,158.238065,134.491658,160.387406156,120.508342,80.519689,1
171.427698,153.638056,128.697124,156.11389271,126.302876,83.57230200000001,1
156.716887,145.42508,128.679141,146.89229324700003,126.32085900000001,98.28311299999999,1
158.832445,148.582598,131.663722,149.718550389,123.336278,96.167555,1
158.035019,146.960422,130.477477,148.392670773,124.522523,96.964981,1
185.119131,160.187094,137.3424,165.037477947,117.6576,69.88086899999999,1
156.799491,148.644717,136.504232,149.698979136,118.495768,98.20050900000001,1
163.016264,156.549962,144.373649,157.09528661599998,110.626351,91.983736,1
176.25762,156.38994,126.891111,158.96750981399998,128.108889,78.74238,1
150.575476,133.304293,111.909256,136.029342499,143.090744,104.42452399999999,1
162.13934,154.593249,143.038094,155.53224253899998,111.961906,92.86066,1
159.161996,151.832732,142.940613,153.01048036999998,112.05938699999999,95.83800400000001,1
160.461903,141.035052,120.509516,144.503769345,134.49048399999998,94.538097,1
180.400213,164.354197,145.971501,167.05632844000002,109.02849900000001,74.59978699999999,1
177.853086,163.509897,142.910162,165.450140721,112.08983799999999,77.14691400000001,1
159.230041,140.41702,124.416814,144.218089795,130.583186,95.769959,1
171.579417,156.183941,136.042292,158.491040338,118.957708,83.420583,1
156.877978,147.134593,133.911879,148.540475719,121.088121,98.12202199999999,1
155.733895,135.537552,118.951637,139.685464247,136.048363,99.26610500000001,1
158.61003,137.044425,119.896151,141.53763765899998,135.103849,96.38997,1
187.391142,164.339466,147.469673,169.308760722,107.530327,67.608858,1
157.972444,139.249213,124.472362,143.16289805499997,130.527638,97.027556,1
153.603641,137.938848,121.876733,140.791539997,133.123267,101.39635899999999,1
158.409708,142.236308,126.172467,145.240876726,128.82753300000002,96.590292,1
153.861294,138.224716,125.77475,141.480756698,129.22525000000002,101.13870600000001,1
143.865823,139.8368,134.944288,140.483731509,120.055712,111.134177,1
141.469053,141.128915,140.155369,141.119632018,114.84463099999999,113.530947,1
141.81727,144.812392,154.126654,144.97867639,100.873346,113.18272999999999,1
144.917776,145.188341,148.671771,145.504553085,106.328229,110.082224,1
141.503537,140.770763,142.972648,141.240877316,112.02735200000001,113.496463,1
135.944648,132.814251,140.677304,134.64662774500002,114.32269600000001,119.055352,1
156.343855,150.07965,132.049046,149.89715843899998,122.950954,98.65614500000001,1
152.970929,136.596197,116.805341,139.236084284,138.194659,102.02907099999999,1
150.846414,140.051942,132.083142,142.371045928,122.91685799999999,104.15358599999999,1
154.966301,139.198046,115.195869,141.176506067,139.80413099999998,100.03369900000001,1
155.111846,143.824533,128.20685,145.419023725,126.79315,99.88815399999999,1
153.521959,142.793372,129.068422,144.43657521300003,125.931578,101.47804099999999,1
154.076723,144.894958,126.798323,145.577289345,128.20167700000002,100.92327700000001,1
110.700002,129.179624,154.903366,126.58672360999998,100.096634,144.29999800000002,1
120.794364,141.069063,167.927312,138.068768385,87.072688,134.205636,1
101.578113,128.015245,157.395141,123.459850676,97.604859,153.421887,1
122.2797,137.902605,162.351474,136.018527471,92.648526,132.7203,1
154.16123,145.590124,124.728171,145.774622052,130.271829,100.83877000000001,1
174.437192,160.883846,137.947642,162.321569198,117.052358,80.56280799999999,1
184.121336,168.262314,148.706227,170.77476766,106.29377299999999,70.87866399999999,1
185.812392,167.033366,141.381862,169.72402331799998,113.61813799999999,69.18760800000001,1
195.052104,179.966669,154.465138,181.570039531,100.534862,59.947895999999986,1
152.287718,142.065591,128.960914,143.62807379499998,126.039086,102.71228199999999,1
154.476671,145.275825,130.066831,146.293052638,124.93316899999999,100.52332899999999,1
155.028831,150.863813,139.486693,150.81216170199997,115.513307,99.971169,1
156.202647,146.464387,129.428814,147.43407141799997,125.57118600000001,98.79735299999999,1
166.70363,145.120834,124.768697,149.253946386,130.231303,88.29637,1
155.752344,149.228369,137.061285,149.79198994899997,117.938715,99.247656,1
159.762881,139.969648,127.978347,144.52081635300001,127.021653,95.237119,1
169.412208,152.714409,137.119928,155.92928006699998,117.88007200000001,85.58779200000001,1
161.930029,145.520143,129.052936,148.549437316,125.94706400000001,93.06997100000001,1
177.490643,161.649713,143.454194,164.311861904,111.545806,77.509357,1
180.573351,165.22823,146.73403,167.70808237899996,108.26597000000001,74.426649,1
166.361165,141.973985,119.383039,146.690383976,135.616961,88.638835,1
164.748523,147.786343,130.128064,150.844991014,124.871936,90.251477,1
154.774613,147.292629,134.310106,148.049734594,120.68989400000001,100.22538700000001,1
161.516445,149.550024,129.47646,150.839597583,125.52354,93.483555,1
156.412189,147.212049,131.040811,148.119369728,123.95918900000001,98.58781099999999,1
149.929629,134.065234,114.898263,136.623653411,140.101737,105.070371,1
157.858981,141.567183,127.190631,144.799503674,127.809369,97.141019,1
160.280305,151.097467,136.245086,152.14996412799997,118.75491400000001,94.719695,1
160.375257,149.129334,131.302898,150.459651273,123.697102,94.624743,1
158.651016,145.996147,129.225518,147.868101125,125.774482,96.348984,1
168.096871,164.326938,152.689534,164.127483911,102.31046599999999,86.903129,1
162.771653,157.412437,144.846586,157.58233557,110.153414,92.22834700000001,1
166.669118,163.560411,151.793856,163.14852712299998,103.206144,88.330882,1
162.305903,159.37469,149.37817,159.111519407,105.62182999999999,92.694097,1
156.882912,156.829372,144.424171,155.431187546,110.575829,98.117088,1
159.051432,156.139072,142.253504,155.42691288799998,112.74649600000001,95.948568,1
161.527375,159.202681,145.53088,158.339179192,109.46912,93.472625,1
153.927123,145.169227,121.603398,145.101333398,133.396602,101.072877,1
161.957887,156.194442,137.826605,155.823778637,117.173395,93.042113,1
152.869638,146.1491,135.001771,146.887745356,119.99822900000001,102.13036199999999,1
197.86727,182.527445,168.514509,185.516577971,86.485491,57.13273000000001,1
168.435347,156.301231,142.777706,158.387649834,112.222294,86.56465299999999,1
164.030196,154.39016,143.507404,156.03189657999997,111.49259599999999,90.96980400000001,1
192.818521,171.6542,163.934562,177.102293247,91.065438,62.181478999999996,1
180.228491,165.511206,158.890197,169.15687918899997,96.109803,74.77150900000001,1
153.342564,147.701945,143.538183,148.913821213,111.461817,101.65743599999999,1
178.726462,161.076337,149.709458,165.057900169,105.29054199999999,76.273538,1
151.900816,136.593366,126.229466,139.98880895,128.770534,103.09918400000001,1
145.583668,133.220449,121.489685,135.579744385,133.510315,109.41633200000001,1
153.292761,133.851936,124.390888,138.586183203,130.60911199999998,101.70723899999999,1
157.664484,147.875613,137.790128,149.652740139,117.20987199999999,97.33551600000001,1
164.473098,148.716884,149.066101,153.467802724,105.933899,90.526902,1
135.233798,127.091006,130.178781,129.877707158,124.82121900000001,119.76620199999999,1
140.999399,135.111608,123.951431,135.599797331,131.048569,114.00060099999999,1
161.627554,147.921268,150.33485,152.294595862,104.66515000000001,93.372446,1
144.412862,126.165841,102.200387,128.889638523,152.799613,110.58713800000001,1
144.1698,129.940685,108.917379,131.79853350099998,146.08262100000002,110.83019999999999,1
163.453319,152.19154,140.27255,154.200047061,114.72745,91.546681,1
137.208567,122.092372,171.973738,132.29859002899997,83.026262,117.79143300000001,1
